ts_epoch,load1,mem_used_kb,mem_avail_kb,temp_mC
1784198191,1.93,264844,3610748,38946
1784198192,1.93,264544,3611048,39433
1784198193,1.93,264796,3610796,40407
1784198194,1.93,264784,3610808,39920
1784198195,1.86,264780,3610812,40407
1784198196,1.86,264772,3610820,40407
1784198197,1.86,264768,3610572,39433
1784198198,1.86,265008,3610584,39920
1784198200,1.86,264660,3610932,40894
1784198201,2.19,264468,3610872,39433
1784198202,2.19,264720,3610872,39920
1784198203,2.19,264768,3610824,39433
1784198204,2.19,264508,3611084,40894
1784198205,2.09,264404,3611632,39433
1784198206,2.09,264356,3610984,39433
1784198207,2.09,264852,3610740,40894
1784198208,2.09,264848,3610892,39920
1784198209,2.09,264828,3610764,40894
1784198210,2.01,264828,3610512,39433
1784198211,2.01,264556,3611036,39433
1784198212,2.01,264552,3611040,38946
1784198213,2.01,264548,3610796,39433
1784198214,2.01,265040,3610552,39920
1784198215,2.01,264780,3610812,38946
1784198216,2.01,264776,3610816,39920
1784198217,2.01,264324,3611268,40407
1784198219,2.01,264576,3611016,40407
1784198220,2.00,264556,3611036,39433
1784198221,2.00,264556,3610576,40894
1784198222,2.00,265152,3610440,40407
1784198223,2.00,264656,3610936,39433
1784198224,2.00,264648,3610944,38946
1784198225,1.92,264640,3610952,39920
1784198226,1.92,264636,3610956,39920
1784198227,1.92,264632,3610960,39433
1784198228,1.92,264628,3610964,39920
1784198229,1.92,264868,3610472,39433
1784198230,1.93,264848,3610744,39920
1784198231,1.93,264844,3610748,39920
1784198232,1.93,264588,3611152,39920
1784198233,1.93,264576,3611016,39433
1784198234,1.93,264568,3611024,40407
1784198235,1.86,264668,3610672,39433
1784198237,1.86,264556,3611036,40407
1784198238,1.86,264400,3611488,39433
1784198239,1.86,264296,3611296,39920
1784198240,1.95,264288,3611304,40407
1784198241,1.95,264784,3610808,39920
1784198242,1.95,264776,3610816,39920
1784198243,1.95,264480,3611112,40894
1784198244,1.95,264504,3611088,39433
1784198245,1.95,264752,3610588,39433
1784198246,1.95,264996,3610892,39433
1784198247,1.95,264776,3610816,40894
1784198248,1.95,264416,3611176,39433
1784198249,1.95,264508,3610832,39920
1784198250,1.96,264644,3610696,39433
1784198251,1.96,264748,3610844,39920
1784198252,1.96,264388,3611204,38946
1784198253,1.96,264488,3611104,40407
1784198254,1.96,264372,3610968,39433
1784198256,1.88,264372,3611220,40407
1784198257,1.88,264364,3611524,39433
1784198258,1.88,264280,3611312,40407
1784198259,1.88,263800,3611540,40407
1784198260,1.89,264140,3611452,40407
1784198261,1.89,264288,3611304,40407
1784198262,1.89,264536,3611204,40407
1784198263,1.89,263960,3611380,40407
1784198264,1.89,264704,3610896,40407
1784198265,1.90,264696,3610896,39920
1784198266,1.90,264692,3610900,39433
1784198267,1.90,264688,3610904,38946
1784198268,1.90,264936,3610656,39920
1784198269,1.90,264776,3610816,40407
1784198270,1.99,265424,3610168,40407
1784198271,1.99,265168,3610424,39920
1784198272,1.99,264864,3610728,39920
1784198274,1.99,264856,3610736,39920
1784198275,1.99,265092,3610260,38946
1784198276,2.07,264972,3610620,39920
1784198277,2.07,264820,3610520,40407
1784198278,2.07,264708,3610884,38946
1784198279,2.07,264512,3611080,39920
1784198280,1.98,264508,3611084,39920
1784198281,1.98,264504,3611088,39920
1784198282,1.98,264500,3611092,39433
1784198283,1.98,264496,3611096,39433
1784198284,1.98,264484,3611108,40407
1784198285,2.14,264468,3611124,40894
1784198286,2.14,264720,3610872,39433
1784198287,2.14,264960,3610632,40407
1784198288,2.14,264560,3611032,39433
1784198289,2.14,264544,3611152,40407
1784198290,2.13,264292,3611048,40894
1784198291,2.13,264432,3611160,40894
1784198293,2.13,264528,3611064,39920
1784198294,2.13,264408,3611184,40894
1784198295,2.04,264444,3611148,39920
1784198296,2.04,264152,3611440,39920
1784198297,2.04,264400,3611192,39920
1784198298,2.04,264648,3610944,40894
1784198299,2.04,264632,3610960,40407
1784198300,2.04,264628,3610964,40894
1784198301,2.04,264880,3610712,40894
1784198302,2.04,264620,3610972,39920
1784198303,2.04,264868,3610724,38946
1784198304,2.04,264856,3610736,40894
1784198305,2.20,264856,3610736,39433
1784198306,2.20,264844,3610748,39433
1784198307,2.20,264840,3610752,39920
1784198308,2.20,265080,3610512,40407
1784198309,2.20,265080,3610512,39920
1784198311,2.18,265064,3610528,40407
1784198312,2.18,265060,3610532,39920
1784198313,2.18,264800,3610792,39920
