ts_epoch,load1,mem_used_kb,mem_avail_kb,temp_mC
1784206803,2.27,317236,3558356,43816
1784206804,2.27,317456,3558136,43329
1784206805,2.17,317344,3558248,42842
1784206806,2.17,317240,3558100,42842
1784206807,2.17,317492,3557848,43816
1784206808,2.17,316844,3558600,42842
1784206809,2.17,317492,3558100,41868
1784206810,2.07,317312,3558280,43816
1784206812,2.07,316508,3558832,42842
1784206813,2.07,316908,3558684,43329
1784206814,2.07,316744,3558596,43329
1784206815,2.07,317088,3558000,42842
1784206816,1.99,317456,3558136,44303
1784206817,1.99,317004,3558588,42842
1784206818,1.99,317312,3558028,42355
1784206819,1.99,317416,3558176,42842
1784206820,1.99,317816,3557776,42842
1784206821,2.15,316924,3558416,41868
1784206822,2.15,317088,3558504,43816
1784206823,2.15,316664,3558676,42355
1784206824,2.15,316704,3558888,43329
1784206825,2.14,316472,3558616,42842
1784206826,2.14,316816,3559148,42842
1784206827,2.14,317024,3558316,42355
1784206828,2.14,316884,3558456,42842
1784206829,2.14,316484,3558664,43816
1784206831,2.05,317156,3558436,42355
1784206832,2.05,316936,3558656,41868
1784206833,2.05,316936,3558820,42355
1784206834,2.05,317108,3558484,42355
1784206835,2.05,317852,3557740,42355
1784206836,2.04,318168,3557172,42355
1784206837,2.04,318352,3557388,42355
1784206838,2.04,317652,3557940,41868
1784206839,2.04,318040,3557552,42842
1784206840,2.04,317824,3558288,41868
1784206841,2.04,317156,3558436,43329
1784206842,2.04,316848,3558344,42355
1784206843,2.04,317036,3558556,42842
1784206844,2.04,316748,3558592,42842
1784206845,2.03,316436,3559156,43329
1784206846,2.03,316988,3558604,43329
1784206847,2.03,316572,3559020,42842
1784206848,2.03,316672,3558920,42842
1784206850,2.03,316672,3558668,42842
1784206851,1.95,317064,3558528,42842
1784206852,1.95,317024,3558528,42842
1784206853,1.95,316716,3558876,42842
1784206854,1.95,316468,3559124,42842
1784206855,1.95,316880,3558860,41868
1784206856,1.87,316328,3559264,42842
1784206857,1.87,316832,3558256,42842
1784206858,1.87,317320,3558020,42355
1784206859,1.87,317708,3557632,42842
1784206860,1.97,317456,3558136,42842
1784206861,1.97,317304,3557784,41868
1784206862,1.97,317300,3558292,42842
1784206863,1.97,317492,3558100,43329
1784206864,1.97,317492,3557848,42842
1784206865,1.89,317876,3557716,41381
1784206866,1.89,317604,3558204,42842
1784206868,1.89,317744,3557848,42842
1784206869,1.89,317744,3557848,42842
1784206870,1.89,317996,3557508,42355
1784206871,1.90,318000,3557592,42355
1784206872,1.90,317748,3557844,42842
1784206873,1.90,317508,3558084,42842
1784206874,1.90,317864,3557728,43329
1784206875,1.90,318008,3557584,42842
1784206876,1.91,317512,3558080,41868
1784206877,1.91,317560,3557780,42842
1784206878,1.91,317584,3558408,43329
1784206879,1.91,317088,3558000,43329
1784206880,1.83,317460,3558132,43329
1784206881,1.83,317916,3557676,43816
1784206882,1.83,317916,3558204,41868
1784206883,1.83,317760,3557832,42355
1784206884,1.83,318004,3557588,42842
1784206885,1.93,317704,3557888,41868
1784206887,1.93,317520,3558072,42355
1784206888,1.93,317188,3558404,42355
1784206889,1.93,317040,3558552,42355
1784206890,1.93,316936,3558656,42842
1784206891,1.85,317292,3558300,43329
1784206892,1.85,317264,3558328,41868
1784206893,1.85,316600,3558992,41868
1784206894,1.85,316700,3558892,43329
1784206895,1.85,317204,3558388,42355
1784206896,1.70,317348,3558244,41381
1784206897,1.70,317200,3558496,42842
1784206898,1.70,317236,3558356,43329
1784206899,1.70,318220,3556112,43329
1784206900,1.81,317032,3558560,41868
1784206901,1.81,316660,3558680,42842
1784206902,1.81,316912,3558680,43329
1784206903,1.81,317416,3558176,43329
1784206904,1.81,317660,3557932,43329
1784206906,1.82,317280,3558020,42355
1784206907,1.82,318076,3557516,42842
1784206908,1.82,317564,3558028,42355
1784206909,1.82,317164,3558428,43329
1784206910,1.82,317272,3558320,41868
1784206911,1.76,317272,3558068,42355
1784206912,1.76,317776,3557964,42842
1784206913,1.76,317524,3558068,43329
1784206914,1.76,317840,3557752,43329
1784206915,1.76,317692,3557900,43329
1784206916,2.26,317444,3558148,42842
1784206917,2.26,317392,3558644,42355
1784206918,2.26,317432,3558160,42842
1784206919,2.26,316944,3558648,43816
1784206920,2.24,317300,3558292,42842
1784206921,2.24,317192,3558400,42842
