ts_epoch,load1,mem_used_kb,mem_avail_kb,temp_mC
1784212353,2.59,304852,3570740,42842
1784212354,2.59,304668,3570924,41868
1784212355,2.46,304388,3571204,43329
1784212356,2.46,304332,3571764,42355
1784212357,2.46,304584,3571008,43329
1784212358,2.46,304472,3571500,43329
1784212359,2.46,304332,3571260,43329
1784212360,2.34,304584,3571008,43329
1784212361,2.34,305044,3570652,42842
1784212362,2.34,304436,3571156,42842
1784212363,2.34,304236,3571356,42842
1784212365,2.34,303832,3572056,41868
1784212366,2.47,303804,3571788,42842
1784212367,2.47,303568,3572024,42355
1784212368,2.47,303232,3572360,42355
1784212369,2.47,303480,3571860,43816
1784212370,2.28,303192,3571392,42355
1784212371,2.28,303996,3571344,42842
1784212372,2.28,304500,3571092,41868
1784212373,2.28,304100,3571536,42842
1784212374,2.28,304072,3571520,41868
1784212375,2.25,303836,3571252,42842
1784212376,2.25,303832,3571760,42842
1784212377,2.25,303980,3571612,42355
1784212378,2.25,304680,3571356,43816
1784212379,2.25,304308,3571284,42355
1784212380,2.15,304036,3571556,42355
1784212381,2.15,303784,3571556,43329
1784212383,2.15,304084,3571508,42355
1784212384,2.15,303684,3571508,43816
1784212385,2.15,304076,3571264,42355
1784212386,2.54,304212,3571128,42355
1784212387,2.54,303732,3572156,42842
1784212388,2.54,303488,3571852,42355
1784212389,2.54,303524,3572068,42842
1784212390,2.58,303596,3571996,41868
1784212391,2.58,303992,3571600,41868
1784212392,2.58,303992,3571616,43329
1784212393,2.58,304144,3571448,42842
1784212394,2.58,304316,3571276,44303
1784212395,2.53,303840,3571752,43329
1784212396,2.53,304240,3571352,42355
1784212397,2.53,303984,3571608,42355
1784212398,2.53,304196,3571396,42355
1784212399,2.53,304440,3571596,42355
1784212401,2.65,304464,3571128,42355
1784212402,2.65,304436,3571156,42842
1784212403,2.65,304104,3571236,43329
1784212404,2.65,304188,3571152,42355
1784212405,2.52,304496,3571096,42355
1784212406,2.52,304188,3571152,42842
1784212407,2.52,304596,3570996,42842
1784212408,2.52,304172,3571420,42355
1784212409,2.52,303724,3571868,42842
1784212410,2.48,303728,3571864,42842
1784212411,2.48,303532,3571808,42355
1784212412,2.48,303992,3571600,41868
1784212413,2.48,303588,3572004,42355
1784212414,2.48,303840,3571752,42355
1784212415,2.44,303880,3571712,42842
1784212416,2.44,304384,3570956,41868
1784212418,2.44,304252,3571340,41868
1784212419,2.44,303916,3571060,42355
1784212420,2.44,303872,3571720,41868
1784212421,2.48,303620,3571972,41868
1784212422,2.48,303732,3571904,42355
1784212423,2.48,304304,3571288,41868
1784212424,2.48,303924,3571668,43329
1784212425,2.44,303736,3571856,41381
1784212426,2.44,303632,3571960,42355
1784212427,2.44,303884,3571708,42355
1784212428,2.44,304076,3572052,42355
1784212429,2.44,304044,3571296,42355
1784212430,2.57,304060,3571532,42842
1784212431,2.57,303836,3572232,41868
1784212432,2.57,303696,3571896,42355
1784212433,2.57,303696,3571896,42355
1784212434,2.57,303820,3571520,40894
1784212436,2.44,303552,3571788,42355
1784212437,2.44,304500,3571092,42842
1784212438,2.44,303848,3572220,42842
1784212439,2.44,303656,3571684,42355
1784212440,2.33,303680,3571912,42355
1784212441,2.33,303428,3572164,41868
1784212442,2.33,303364,3571976,41868
1784212443,2.33,303960,3571736,43329
1784212444,2.33,303768,3571572,41868
1784212445,2.46,304060,3571532,41868
1784212446,2.46,303540,3571800,41381
1784212447,2.46,303868,3571724,42355
1784212448,2.46,303964,3571628,41868
1784212449,2.46,303764,3571828,42355
1784212450,2.34,304268,3571324,42355
1784212451,2.34,303912,3571680,42355
1784212452,2.34,303912,3571680,43816
1784212454,2.34,303824,3571516,42355
1784212455,2.34,303808,3571784,42355
1784212456,2.16,304416,3571764,42842
1784212457,2.16,303700,3571640,42842
1784212458,2.16,303932,3571660,42842
1784212459,2.16,304184,3571704,42842
1784212460,2.22,311172,3564400,42355
1784212461,2.22,318876,3556788,41868
1784212462,2.22,321728,3553360,42842
1784212463,2.22,322736,3552352,41868
1784212464,2.22,393628,3481712,44303
1784212465,2.21,458392,3417200,45277
1784212466,2.21,514588,3361004,44790
1784212467,2.21,504496,3370844,44303
1784212468,2.21,490264,3385328,43816
1784212469,2.21,488028,3387564,43329
1784212471,2.19,486316,3394192,43329
1784212472,2.19,478792,3396724,42842
1784212473,2.19,477376,3398216,43816
1784212474,2.19,475776,3399816,42355
1784212475,2.25,474508,3401084,43329
1784212476,2.25,473680,3401912,42355
1784212477,2.25,473304,3402704,41868
1784212478,2.25,334684,3540908,43329
